place	location	lat	lon	answers	categories	question	score	story	right_answer
הרודיון	31.66583,35.24139	31.665830000	35.24139		wiki records			הרודיון - לדעת נצר, הסיבה להימצאות הקבר מחוץ לשטח הרודיון היא השמירה הקפדנית של דיני טומאה וטהרה, שאפיינה את תקופת בית שני. טומאת מת היא טומאה בדרגה הגבוהה ביותר ביהדות ולכן הורדוס, שהיה יהודי, ביקש לקבוע את מקום קבורתו מחוץ לאזור המגורים בהר, כדי לאפשר לילדיו להשתמש בארמון העליון. באתר עצמו טרם נמצא ממצא אפיגרפי (כתובת חרוטה) כלשהו באתר שיוכיח באופן חד משמעי שאכן מדובר בקברו של הורדוס או בני משפחתו.	הרודיון
אשקלון	31.665833333,34.566388888	31.665833333	34.56638889		wiki records			אשקלון - ראשית היישוב במקום לפני כ־5,000 שנה, אך עיר של ממש קמה באתר בתקופה הכנענית התיכונה (2200 עד 1550 לפנה"ס). היא נמנתה עם הערים הגדולות, ושימשה כעיר הנמל הגדולה ביותר בתקופה הכנענית. על העיר שלטו בזה אחר זה שמונה עמים (ותרבויות): כנענים, פלשתים, פיניקים, הממלכות ההלניסטיות, רומאים, ביזנטים, ערבים וצלבנים. אותם עמים, בתורם, השתלטו בכוח הזרוע על העיר וירשו את קודמיהם.	אשקלון
אשקלון	31.666833333,34.566388888	31.666833333	34.566388888	["סופי צדקה","רוני דואני","נינט טייב","יעל אבקסיס"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	4	יעל אבקסיס ('שחקן', 'מנחה טלוויזיה', 'שחקן תיאטרון', 'דוגמן', 'שחקן קולנוע') נולדה באשקלון בשנת 1967	יעל אבקסיס
אשקלון	31.667833333,34.566388888	31.667833333	34.566388888	["אלכסנדר השני","יחזקאל","הרודיאס","הורדוס"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	4	הורדוס ('פוליטיקאי', 'ריבון') נולד באשקלון בשנת 	הורדוס
אשקלון	31.668833333,34.566388888	31.668833333	34.566388888	["צחי הנגבי","יובל שטייניץ","לימור לבנת","גלעד ארדן"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	4	גלעד ארדן ('פוליטיקאי') נולד באשקלון בשנת 1970	גלעד ארדן
אשקלון	31.669833333,34.566388888	31.669833333	34.566388888	["חיים לוינסון","נתן דטנר","יואב לוי","אלונה ברקת"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	4	אלונה ברקת ('איש עסקים') נולדה באשקלון בשנת 1969	אלונה ברקת
אשקלון	31.670833333,34.566388888	31.670833333	34.566388888	["אמנון גולדנברג","ארז קמיניץ","דוד מנע","אפרים נוה"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	אפרים נוה ('משפטן', 'עורך דין') נולד באשקלון בשנת 1968	אפרים נוה
אשקלון	31.671833333,34.566388888	31.671833333	34.566388888	["אלינור אהרון","משה רואס","דניאל רוט","שרון צוהר"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	שרון צוהר ('סופר') נולדה באשקלון בשנת 1973	שרון צוהר
אשקלון	31.672833333,34.566388888	31.672833333	34.566388888	["צחי הנגבי","בנימין נתניהו","ראובן ריבלין","ישראל כץ"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	ישראל כץ ('פוליטיקאי') נולד באשקלון בשנת 1955	ישראל כץ
אשקלון	31.673833333,34.566388888	31.673833333	34.566388888	["משה מזרחי","יואב סגלוביץ'","רפי פלד","יוחנן דנינו"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	יוחנן דנינו נולד באשקלון בשנת 1959	יוחנן דנינו
אשקלון	31.674833333,34.566388888	31.674833333	34.566388888	["זאהי ארמלי","איסר טננבאום","תם אהרון","אנטיוכוס מאשקלון"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	אנטיוכוס מאשקלון ('פילוסוף') נולד באשקלון בשנת 	אנטיוכוס מאשקלון
אשקלון	31.675833333,34.566388888	31.675833333	34.566388888	["לירן כוהנר","יעל נזרי","רוית אסף","שביט ויזל"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	שביט ויזל נולדה באשקלון בשנת 1990	שביט ויזל
אשקלון	31.676833333,34.566388888	31.676833333	34.566388888	["ציפי לבני","משולם נהרי","חיים אורון","יצחק כהן"]	["אישים"]	מי מהבאים נולד/ה באשקלון?	2	יצחק כהן ('פוליטיקאי') נולד באשקלון בשנת 1951	יצחק כהן
אשקלון	31.677833333,34.566388888	31.677833333	34.566388888	["חברי הכנסת התשע עשרה","בוגרי השומר הצעיר","חברי כנסת מטעם קדימה","שרי הגנת העורף בממשלות ישראל"]	["אישים","מה משותף"]	מה משותף לילידי אשקלון אבי דיכטר וגלעד ארדן?	2		שרי הגנת העורף בממשלות ישראל
אשקלון	31.678833333,34.566388888	31.678833333	34.566388888	["סגני ראש השב\"כ","עובדי אל על","שרי הגנת הסביבה בממשלות ישראל","בוגרי אוניברסיטת בר-אילן"]	["אישים","מה משותף"]	מה משותף לילידי אשקלון אבי דיכטר וגלעד ארדן?	2		בוגרי אוניברסיטת בר-אילן
אשקלון	31.679833333,34.566388888	31.679833333	34.566388888	["שרי הגנת הסביבה בממשלות ישראל","שרי הדואר והתקשורת בממשלות ישראל","חברי כנסת מטעם קדימה","שרי המשטרה וביטחון הפנים בממשלות ישראל"]	["אישים","מה משותף"]	מה משותף לילידי אשקלון אבי דיכטר וגלעד ארדן?	2		שרי המשטרה וביטחון הפנים בממשלות ישראל
אשקלון	31.680833333,34.566388888	31.680833333	34.566388888	["סקרמנטו","איקיקה","פנקו","נויוויד"]	["ערים ויישובים"]	מי מהערים הבאות אינה עיר תאומה של אשקלון?	2	לאשקלון 10 ערים תאומות. נויוויד, עיר תאומה של מועצה אזורית דרום השרון, היא לא אחת מהן. 	נויוויד
אשקלון	31.681833333,34.566388888	31.681833333	34.566388888		 בידור			המירוץ למיליון ( -2009) - בני וקנין, ראש עיריית אשקלון, פרש רגע לפני תחילת הצילומים של העונה השנייה, עקב הסלמה במצב הביטחוני בדרום (2011)	המירוץ למיליון ( -2009)
ניר בנים	31.672297222,34.7543	31.672297222	34.7543	["נעם תיבון","גדי שמני","משה יעלון","ניצן אלון"]	["אישים"]	מי מהבאים נולד/ה בניר בנים?	4	ניצן אלון נולד בניר בנים בשנת 1965	ניצן אלון
שריגים	31.677497222,34.935297222	31.677497222	34.935297222	["שער הגיא","לגיו","דריג'את","שריגים"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - לי-און	3	שָׂרִיגִים או לִי-אוֹן הוא יישוב קהילתי בחבל עדולם שבשפלת יהודה. היישוב  נמצא דרומית לבית שמש, ושייך למועצה אזורית מטה יהודה. הוא ממוקם לצד כביש 353  ובסמוך ל"צומת שריגים" על כביש 38, כשני קילומטרים מדרום לצומת האלה.	שריגים
עמק האלה	31.690305555,34.952138888	31.690305555	34.952138888	["רשות השידור","בנק ישראל","תנועת המזרחי","ארומה אספרסו בר"]	["חברות וארגונים"]	המשרדים של איזו מהחברות או מהארגונים הבאים ממוקמים בעמק האלה?	4	המשרדים של ארומה אספרסו בר ממוקמים בעמק האלה	ארומה אספרסו בר
השפלה	31.691666666,34.875	31.691666666	34.875	["הקריה","הטחנה","אילת","השפלה"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - שפלת יהודה	5	השפלה, או שפלת יהודה, היא אזור גאוגרפי במעבר בין הרי יהודה למישור החוף.  גבולותיה: במזרח - הרי יהודה - הרים תלולים וגבוהים (ומכאן שמה - שפלה - נמוכה  יחסית), במערב - המעבר ההדרגתי למישור החוף, בצפון - שולי הר שומרון ואזור  מעבר אפק - ראש העין (עמק איילון ותוואי נחל איילון), בדרום - צפון הנגב (אזור  נחל שקמה). אורכה כ-55 ק"מ, רוחבה הממוצע כ-10 - 15 ק"מ וגובהה 120 - 460 מ'  מעל פני הים. האקלים של צפון השפלה לח וקריר יותר מהאקלים שבדרומה. כמות  הגשמים הממוצעת בשפלה היא מ-250 מילימטרים בדרומה ועד 500–600 מילימטרים  בצפונה. הטמפרטורה הממוצעת השנתית בשפלה גבוהה מזו שבמישור החוף ובקיץ שורר  בשפלה חום כבד, בדרך כלל, מכיוון שרוח הים כמעט אינה מגיעה אליה. נהוג לחלק את  השפלה לשתי רצועות אורך: השפלה הגבוהה (המזרחית): בנויה גבעות מעוגלות שביניהן  מתפתלים נחלים. סלעיה קירטוניים והצמחייה האופיינית לה היא בתה ים תיכונית.  השפלה הנמוכה (המערבית): מגיעה לגובה 250 מ'. נופה מתון יותר והתעבורה הנוחה  בה בצירוף אדמות סחף רבות מאפשרות עיבוד חקלאי.	השפלה
חורבת קייאפה	31.6963,34.9575	31.6963	34.9575	["חורבת רומא","מכבי חיפה","רחוב אתיופיה","חורבת קייאפה"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - מבצר האלה	3	חורבת קייאפה או מבצר האלה הוא אתר ארכאולוגי מתקופת הברזל, ראשית תקופת ממלכת  ישראל המאוחדת, עם שכבות עליונות מהתקופה ההלניסטית ומתקופות מאוחרות יותר.  האתר שוכן על גבעה, סמוך לבית שמש של היום, כקילומטר מצפון-מזרח לצומת האלה,  בין הערים העתיקות שוֹכֹה ועזקה. הארכאולוג יוסף גרפינקל, שעמד בראש משלחת  החפירות באתר מייחס את הממצאים הקדומים במקום לתקופת דוד המלך ורואה בהם הוכחה  לכך שבזמנו של דוד הייתה ביהודה ממלכה חשובה וחזקה, כמתואר במקרא. טענה זו  שנויה במחלוקת. באשר לזיהוי המקום, גרפינקל מזהה את האתר עם העיר "שעריים"  המקראית הנזכרת בסיפור דוד וגולית בעקבות שני השערים שנמצאו בחומת העיר, ואילו  חוקר המקרא גרשון גליל מזהה אותו עם העיר "נטעים" המוזכרת בדברי הימים. במאי  2014 הופקדה התוכנית המכריזה על האתר ועל עמק האלה כגן לאומי ובראשית 2016 היא  אושרה. בכך בוטלה תוכנית הבנייה לשכונה הדרומית של רמת בית שמש והובטח קיומו  ופיתוחו של האתר.	חורבת קייאפה
מרכז שפירא	31.696797222,34.7068	31.696797222	34.7068	["זרזיר","מרכזית המפרץ","תל שרע","מרכז שפירא"]	["ערים ויישובים","שמות נוספים"]	איזה מקום נודע גם בשם - אחוזת אתרוג	2	מֶרְכַּז שַׁפִּירָא הוא יישוב קהילתי דתי לאומי בשפלה, בתחום מועצה אזורית  שפיר, סמוך לכביש 3 בין צומת ראם-מסמיה לאשקלון.	מרכז שפירא
ביתר	31.697777777,35.115277777	31.697777777	35.115277777	["כוכבי בוקר/אביתר בנאי","בר כוכבא/השוונג של הפיתה","בר כוכבא (שיר)/לוין קיפניס","יורם (שיר)/יהודה פוליקר"]	["שירים","מקומות"]	איזה שיר מבין השירים הבאים מתקשר בצורה כלשהי לביתר?	4	בפרט, השיר מבוסס על המיתוס בן המאה ה-19 לפיו הוטל בר כוכבא על ידי הרומאים לזירה ובה אריה, ומיד השתלט בר כוכבא על האריה ורכב איתו לביתר. המיתוס הופיע לראשונה ברומן "הריסות ביתר" (ליטא, 1858), עיבוד מאת הסופר קלמן שולמן לרומן פרי עטו של הרב שמואל מאיר מהעיר הכינגן שבפרוסיה, "Israelitischer Musenalmanach" (גרמנית: 'אלמנך המוזות היהודי'). .	בר כוכבא (שיר)/לוין קיפניס
